Server, Tagname, X_BAR, Timestamp, Questionable, Annotated, Substituted,,,,LIT301,Z,,,z(k),Threshold,LIT-301,Estimation,,g(k),Threshold,,,,,
D8CF2232, ERROR_P1_Ls,991.6473, 25/1/2016 12:27:17 AM, False, Not Annotated, False,,,,992.8544,1.2071,,,6.6882,3.48,861.5179,868.2061,,57051.441,3.84,,,,,
D8CF2232, ERROR_P1_Ls,991.6473, 25/1/2016 12:27:18 AM, False, Not Annotated, False,,,,992.8945,1.2472,,,6.8885,3.48,861.3176,868.2061,,60519.79395,3.84,,,,,
D8CF2232, ERROR_P1_Ls,991.7626, 25/1/2016 12:27:19 AM, False, Not Annotated, False,,,,993.0547,1.2921,,,7.289,3.48,860.9171,868.2061,,67761.65673,3.84,,,,,
D8CF2232, ERROR_P1_Ls,991.7626, 25/1/2016 12:27:20 AM, False, Not Annotated, False,,,,992.6942,0.9316,,,7.5293,3.48,860.6768,868.2061,,72303.16667,3.84,,,,,
D8CF2232, ERROR_P1_Ls,991.7626, 25/1/2016 12:27:21 AM, False, Not Annotated, False,,,,992.6141,0.8515,,,6.1959,3.48,859.9558,866.1517,,48961.74805,3.84,,,,,
D8CF2232, ERROR_P1_Ls,991.7626, 25/1/2016 12:27:22 AM, False, Not Annotated, False,,,,992.534,0.7714,,,6.0357,3.48,860.116,866.1517,,46462.58899,3.84,,,,,
D8CF2232, ERROR_P1_Ls,991.7626, 25/1/2016 12:27:23 AM, False, Not Annotated, False,,,,992.534,0.7714,,,6.5965,3.48,859.5552,866.1517,,55497.73371,3.84,,,,,
D8CF2232, ERROR_P1_Ls,991.8463, 25/1/2016 12:27:24 AM, False, Not Annotated, False,,,,992.6141,0.7678,,,6.8768,3.48,859.2749,866.1517,,60314.38486,3.84,,,,,
D8CF2232, ERROR_P1_Ls,991.8463, 25/1/2016 12:27:25 AM, False, Not Annotated, False,,,,992.8144,0.9681,,,7.3174,3.48,858.8343,866.1517,,68290.72248,3.84,,,,,
D8CF2232, ERROR_P1_Ls,991.8463, 25/1/2016 12:27:26 AM, False, Not Annotated, False,,,,992.534,0.6877,,,5.4842,3.48,858.6741,864.1583,,38359.65425,3.84,,,,,
D8CF2232, ERROR_P1_Ls,991.8463, 25/1/2016 12:27:27 AM, False, Not Annotated, False,,,,993.0146,1.1683,,,6.4054,3.48,857.7529,864.1583,,52328.78198,3.84,,,,,
D8CF2232, ERROR_P1_Ls,991.8463, 25/1/2016 12:27:28 AM, False, Not Annotated, False,,,,992.8945,1.0482,,,7.2065,3.48,856.9518,864.1583,,66236.42699,3.84,,,,,
D8CF2232, ERROR_P1_Ls,991.9603, 25/1/2016 12:27:29 AM, False, Not Annotated, False,,,,992.8945,0.9342,,,7.6471,3.48,856.5112,864.1583,,74583.31012,3.84,,,,,
D8CF2232, ERROR_P1_Ls,991.9603, 25/1/2016 12:27:30 AM, False, Not Annotated, False,,,,992.9345,0.9742,,,5.9499,3.48,856.0305,861.9804,,45151.00779,3.84,,,,,
D8CF2232, ERROR_P1_Ls,991.9603, 25/1/2016 12:27:31 AM, False, Not Annotated, False,,,,992.8544,0.8941,,,6.2303,3.48,855.7501,861.9804,,49506.9343,3.84,,,,,
D8CF2232, ERROR_P1_Ls,991.9603, 25/1/2016 12:27:32 AM, False, Not Annotated, False,,,,993.0547,1.0944,,,6.4305,3.48,855.5499,861.9804,,52739.69336,3.84,,,,,
D8CF2232, ERROR_P1_Ls,991.9603, 25/1/2016 12:27:33 AM, False, Not Annotated, False,,,,992.7343,0.774,,,6.9112,3.48,855.0692,861.9804,,60919.31863,3.84,,,,,
D8CF2232, ERROR_P1_Ls,991.9927, 25/1/2016 12:27:34 AM, False, Not Annotated, False,,,,992.6942,0.7015,,,7.1515,3.48,854.8289,861.9804,,65229.25242,3.84,,,,,
D8CF2232, ERROR_P1_Ls,991.9927, 25/1/2016 12:27:35 AM, False, Not Annotated, False,,,,992.4138,0.4211,,,5.8943,3.48,853.9478,859.8421,,44311.10575,3.84,,,,,
D8CF2232, ERROR_P1_Ls,991.9927, 25/1/2016 12:27:36 AM, False, Not Annotated, False,,,,992.6942,0.7015,,,6.1747,3.48,853.6674,859.8421,,48627.26452,3.84,,,,,
D8CF2232, ERROR_P1_Ls,991.9927, 25/1/2016 12:27:37 AM, False, Not Annotated, False,,,,992.2536,0.2609,,,6.9358,3.48,852.9063,859.8421,,61353.76775,3.84,,,,,
D8CF2232, ERROR_P1_Ls,991.9927, 25/1/2016 12:27:38 AM, False, Not Annotated, False,,,,992.534,0.5413,,,6.8957,3.48,852.9464,859.8421,,60646.3731,3.84,,,,,
D8CF2232, ERROR_P1_Ls,992.0258, 25/1/2016 12:27:39 AM, False, Not Annotated, False,,,,992.534,0.5082,,,7.7769,3.48,852.0652,859.8421,,77136.71582,3.84,,,,,
D8CF2232, ERROR_P1_Ls,992.0258, 25/1/2016 12:27:40 AM, False, Not Annotated, False,,,,992.6141,0.5883,,,5.7952,3.48,851.905,857.7002,,42833.63903,3.84,,,,,
D8CF2232, ERROR_P1_Ls,992.0258, 25/1/2016 12:27:41 AM, False, Not Annotated, False,,,,992.4539,0.4281,,,6.5963,3.48,851.1039,857.7002,,55494.36848,3.84,,,,,
D8CF2232, ERROR_P1_Ls,992.0258, 25/1/2016 12:27:42 AM, False, Not Annotated, False,,,,991.813,0.2128,,,7.157,3.48,850.5432,857.7002,,65329.62265,3.84,,,,,
D8CF2232, ERROR_P1_Ls,992.0258, 25/1/2016 12:27:43 AM, False, Not Annotated, False,,,,992.0533,0.0275,,,7.5977,3.48,850.1025,857.7002,,73622.81139,3.84,,,,,
D8CF2232, ERROR_P1_Ls,992.0361, 25/1/2016 12:27:44 AM, False, Not Annotated, False,,,,992.2536,0.2175,,,7.9982,3.48,849.702,857.7002,,81589.19247,3.84,,,,,
D8CF2232, ERROR_P1_Ls,992.0361, 25/1/2016 12:27:45 AM, False, Not Annotated, False,,,,992.1334,0.0973,,,6.1732,3.48,849.3015,855.4747,,48603.64166,3.84,,,,,
D8CF2232, ERROR_P1_Ls,992.0361, 25/1/2016 12:27:46 AM, False, Not Annotated, False,,,,991.9332,0.1029,,,6.4135,3.48,849.0612,855.4747,,52461.21123,3.84,,,,,
D8CF2232, ERROR_P1_Ls,992.0361, 25/1/2016 12:27:47 AM, False, Not Annotated, False,,,,991.4926,0.5435,,,6.9342,3.48,848.5405,855.4747,,61325.46396,3.84,,,,,
D8CF2232, ERROR_P1_Ls,992.0361, 25/1/2016 12:27:48 AM, False, Not Annotated, False,,,,991.2523,0.7838,,,7.5351,3.48,847.9396,855.4747,,72414.60329,3.84,,,,,
D8CF2232, ERROR_P1_Ls,991.9838, 25/1/2016 12:27:49 AM, False, Not Annotated, False,,,,991.6127,0.3711,,,7.8154,3.48,847.6593,855.4747,,77902.34597,3.84,,,,,
D8CF2232, ERROR_P1_Ls,991.9838, 25/1/2016 12:27:50 AM, False, Not Annotated, False,,,,991.2122,0.7716,,,6.7485,3.48,846.4977,853.2462,,58084.81623,3.84,,,,,
D8CF2232, ERROR_P1_Ls,991.9838, 25/1/2016 12:27:51 AM, False, Not Annotated, False,,,,991.1321,0.8517,,,6.4281,3.48,846.8181,853.2462,,52700.33354,3.84,,,,,
D8CF2232, ERROR_P1_Ls,991.9838, 25/1/2016 12:27:52 AM, False, Not Annotated, False,,,,991.012,0.9718,,,7.109,3.48,846.1372,853.2462,,64456.26612,3.84,,,,,
D8CF2232, ERROR_P1_Ls,991.9838, 25/1/2016 12:27:53 AM, False, Not Annotated, False,,,,991.012,0.9718,,,6.8286,3.48,846.4176,853.2462,,59471.85196,3.84,,,,,
D8CF2232, ERROR_P1_Ls,991.8943, 25/1/2016 12:27:54 AM, False, Not Annotated, False,,,,990.8116,1.0827,,,7.5896,3.48,845.6566,853.2462,,73465.91473,3.84,,,,,
D8CF2232, ERROR_P1_Ls,991.8943, 25/1/2016 12:27:55 AM, False, Not Annotated, False,,,,990.8116,1.0827,,,5.6343,3.48,845.4963,851.1306,,40488.16089,3.84,,,,,
D8CF2232, ERROR_P1_Ls,991.8943, 25/1/2016 12:27:56 AM, False, Not Annotated, False,,,,990.8116,1.0827,,,6.235,3.48,844.8956,851.1306,,49581.65634,3.84,,,,,
D8CF2232, ERROR_P1_Ls,991.8943, 25/1/2016 12:27:57 AM, False, Not Annotated, False,,,,991.1321,0.7622,,,6.6756,3.48,844.455,851.1306,,56836.68336,3.84,,,,,
D8CF2232, ERROR_P1_Ls,991.8943, 25/1/2016 12:27:58 AM, False, Not Annotated, False,,,,991.2923,0.602,,,7.2764,3.48,843.8542,851.1306,,67527.58925,3.84,,,,,
D8CF2232, ERROR_P1_Ls,991.8943, 25/1/2016 12:27:59 AM, False, Not Annotated, False,,,,991.1321,0.7622,,,7.6369,3.48,843.4937,851.1306,,74384.47856,3.84,,,,,
D8CF2232, ERROR_P1_Ls,991.8328, 25/1/2016 12:28:00 AM, False, Not Annotated, False,,,,991.1321,0.7007,,,5.5752,3.48,843.4536,849.0288,,39643.22873,3.84,,,,,
D8CF2232, ERROR_P1_Ls,991.8328, 25/1/2016 12:28:01 AM, False, Not Annotated, False,,,,991.2923,0.5405,,,5.9757,3.48,843.0531,849.0288,,45543.42502,3.84,,,,,
D8CF2232, ERROR_P1_Ls,991.8328, 25/1/2016 12:28:02 AM, False, Not Annotated, False,,,,991.9332,0.1004,,,6.6967,3.48,842.3321,849.0288,,57196.54593,3.84,,,,,
D8CF2232, ERROR_P1_Ls,991.8328, 25/1/2016 12:28:03 AM, False, Not Annotated, False,,,,991.6929,0.1399,,,7.3776,3.48,841.6512,849.0288,,69418.99548,3.84,,,,,
D8CF2232, ERROR_P1_Ls,991.8328, 25/1/2016 12:28:04 AM, False, Not Annotated, False,,,,991.6929,0.1399,,,8.1386,3.48,840.8902,849.0288,,84478.75861,3.84,,,,,
D8CF2232, ERROR_P1_Ls,991.8309, 25/1/2016 12:28:05 AM, False, Not Annotated, False,,,,992.1334,0.3025,,,6.6964,3.48,840.009,846.7054,,57191.42144,3.84,,,,,
D8CF2232, ERROR_P1_Ls,991.8309, 25/1/2016 12:28:06 AM, False, Not Annotated, False,,,,991.8931,0.0622,,,7.4174,3.48,839.288,846.7054,,70170.00624,3.84,,,,,
D8CF2232, ERROR_P1_Ls,991.8309, 25/1/2016 12:28:07 AM, False, Not Annotated, False,,,,991.813,0.0179,,,7.9781,3.48,838.7273,846.7054,,81179.62978,3.84,,,,,
D8CF2232, ERROR_P1_Ls,991.8309, 25/1/2016 12:28:08 AM, False, Not Annotated, False,,,,992.0533,0.2224,,,7.9781,3.48,838.7273,846.7054,,81179.62978,3.84,,,,,
D8CF2232, ERROR_P1_Ls,991.8309, 25/1/2016 12:28:09 AM, False, Not Annotated, False,,,,991.9332,0.1023,,,8.5389,3.48,838.1665,846.7054,,92993.36653,3.84,,,,,
D8CF2232, ERROR_P1_Ls,991.8522, 25/1/2016 12:28:10 AM, False, Not Annotated, False,,,,991.9332,0.081,,,6.2084,3.48,838.2466,844.455,,49159.50438,3.84,,,,,
D8CF2232, ERROR_P1_Ls,991.8522, 25/1/2016 12:28:11 AM, False, Not Annotated, False,,,,992.4138,0.5616,,,6.7691,3.48,837.6859,844.455,,58439.96877,3.84,,,,,
D8CF2232, ERROR_P1_Ls,991.8522, 25/1/2016 12:28:12 AM, False, Not Annotated, False,,,,992.0533,0.2011,,,6.8092,3.48,837.6458,844.455,,59134.41382,3.84,,,,,
D8CF2232, ERROR_P1_Ls,991.8522, 25/1/2016 12:28:13 AM, False, Not Annotated, False,,,,991.9332,0.081,,,7.4501,3.48,837.0049,844.455,,70790.06638,3.84,,,,,
D8CF2232, ERROR_P1_Ls,991.8408, 25/1/2016 12:28:14 AM, False, Not Annotated, False,,,,991.813,0.0278,,,7.8105,3.48,836.6445,844.455,,77804.69215,3.84,,,,,
D8CF2232, ERROR_P1_Ls,991.8408, 25/1/2016 12:28:15 AM, False, Not Annotated, False,,,,991.813,0.0278,,,6.6,3.48,835.563,842.163,,55556.6418,3.84,,,,,
D8CF2232, ERROR_P1_Ls,991.8408, 25/1/2016 12:28:16 AM, False, Not Annotated, False,,,,991.4125,0.4283,,,6.6,3.48,835.563,842.163,,55556.6418,3.84,,,,,
D8CF2232, ERROR_P1_Ls,991.8408, 25/1/2016 12:28:17 AM, False, Not Annotated, False,,,,991.2923,0.5485,,,6.9605,3.48,835.2025,842.163,,61791.53599,3.84,,,,,
D8CF2232, ERROR_P1_Ls,991.8408, 25/1/2016 12:28:18 AM, False, Not Annotated, False,,,,991.4125,0.4283,,,7.4812,3.48,834.6818,842.163,,71382.31782,3.84,,,,,
D8CF2232, ERROR_P1_Ls,991.7884, 25/1/2016 12:28:19 AM, False, Not Annotated, False,,,,991.4125,0.3759,,,7.9218,3.48,834.2412,842.163,,80037.93267,3.84,,,,,
D8CF2232, ERROR_P1_Ls,991.7884, 25/1/2016 12:28:20 AM, False, Not Annotated, False,,,,991.1321,0.6563,,,8.1621,3.48,834.0009,842.163,,84967.32347,3.84,,,,,
D8CF2232, ERROR_P1_Ls,991.7884, 25/1/2016 12:28:21 AM, False, Not Annotated, False,,,,991.2122,0.5762,,,6.3079,3.48,833.6004,839.9083,,50747.85786,3.84,,,,,
D8CF2232, ERROR_P1_Ls,991.7884, 25/1/2016 12:28:22 AM, False, Not Annotated, False,,,,991.2923,0.4961,,,6.348,3.48,833.5603,839.9083,,51395.12793,3.84,,,,,
D8CF2232, ERROR_P1_Ls,991.7884, 25/1/2016 12:28:23 AM, False, Not Annotated, False,,,,991.4926,0.2958,,,7.0689,3.48,832.8394,839.9083,,63731.15528,3.84,,,,,
D8CF2232, ERROR_P1_Ls,991.7372, 25/1/2016 12:28:24 AM, False, Not Annotated, False,,,,991.1321,0.6051,,,7.6297,3.48,832.2786,839.9083,,74244.28666,3.84,,,,,
D8CF2232, ERROR_P1_Ls,991.7372, 25/1/2016 12:28:25 AM, False, Not Annotated, False,,,,991.2923,0.4449,,,8.2305,3.48,831.6778,839.9083,,86397.37623,3.84,,,,,
D8CF2232, ERROR_P1_Ls,991.7372, 25/1/2016 12:28:26 AM, False, Not Annotated, False,,,,991.4926,0.2446,,,6.5563,3.48,831.077,837.6333,,54823.37281,3.84,,,,,
D8CF2232, ERROR_P1_Ls,991.7372, 25/1/2016 12:28:27 AM, False, Not Annotated, False,,,,991.4926,0.2446,,,6.8768,3.48,830.7565,837.6333,,60314.38486,3.84,,,,,
D8CF2232, ERROR_P1_Ls,991.7372, 25/1/2016 12:28:28 AM, False, Not Annotated, False,,,,991.5327,0.2045,,,7.7579,3.48,829.8754,837.6333,,76760.26575,3.84,,,,,
D8CF2232, ERROR_P1_Ls,991.7368, 25/1/2016 12:28:29 AM, False, Not Annotated, False,,,,991.6528,0.084,,,8.0383,3.48,829.595,837.6333,,82409.35906,3.84,,,,,
D8CF2232, ERROR_P1_Ls,991.7368, 25/1/2016 12:28:30 AM, False, Not Annotated, False,,,,991.6929,0.0439,,,8.4388,3.48,829.1945,837.6333,,90825.85684,3.84,,,,,
D8CF2232, ERROR_P1_Ls,991.7368, 25/1/2016 12:28:31 AM, False, Not Annotated, False,,,,991.6528,0.084,,,6.4401,3.48,828.9542,835.3943,,52897.27954,3.84,,,,,
D8CF2232, ERROR_P1_Ls,991.7368, 25/1/2016 12:28:32 AM, False, Not Annotated, False,,,,991.8531,0.1163,,,7.2412,3.48,828.1531,835.3943,,66875.8324,3.84,,,,,
D8CF2232, ERROR_P1_Ls,991.7368, 25/1/2016 12:28:33 AM, False, Not Annotated, False,,,,992.0133,0.2765,,,8.0023,3.48,827.392,835.3943,,81672.86165,3.84,,,,,
D8CF2232, ERROR_P1_Ls,991.7708, 25/1/2016 12:28:34 AM, False, Not Annotated, False,,,,992.4539,0.6831,,,8.2426,3.48,827.1517,835.3943,,86651.5957,3.84,,,,,
D8CF2232, ERROR_P1_Ls,991.7708, 25/1/2016 12:28:35 AM, False, Not Annotated, False,,,,992.2936,0.5228,,,9.0036,3.48,826.3907,835.3943,,103390.4678,3.84,,,,,
D8CF2232, ERROR_P1_Ls,991.7708, 25/1/2016 12:28:36 AM, False, Not Annotated, False,,,,992.2536,0.4828,,,7.1096,3.48,825.9501,833.0597,,64467.1468,3.84,,,,,
D8CF2232, ERROR_P1_Ls,991.7708, 25/1/2016 12:28:37 AM, False, Not Annotated, False,,,,992.0934,0.3226,,,7.6303,3.48,825.4294,833.0597,,74255.96426,3.84,,,,,
D8CF2232, ERROR_P1_Ls,991.7708, 25/1/2016 12:28:38 AM, False, Not Annotated, False,,,,992.0934,0.3226,,,8.3112,3.48,824.7485,833.0597,,88099.93373,3.84,,,,,
D8CF2232, ERROR_P1_Ls,991.8435, 25/1/2016 12:28:39 AM, False, Not Annotated, False,,,,992.534,0.6905,,,8.4314,3.48,824.6283,833.0597,,90666.63594,3.84,,,,,
D8CF2232, ERROR_P1_Ls,991.8435, 25/1/2016 12:28:40 AM, False, Not Annotated, False,,,,992.534,0.6905,,,6.7255,3.48,823.9875,830.713,,57689.56567,3.84,,,,,
D8CF2232, ERROR_P1_Ls,991.8435, 25/1/2016 12:28:41 AM, False, Not Annotated, False,,,,992.4138,0.5703,,,7.4465,3.48,823.2665,830.713,,70721.66927,3.84,,,,,
D8CF2232, ERROR_P1_Ls,991.8435, 25/1/2016 12:28:42 AM, False, Not Annotated, False,,,,992.6542,0.8107,,,7.6868,3.48,823.0262,830.713,,75359.72035,3.84,,,,,
D8CF2232, ERROR_P1_Ls,991.8435, 25/1/2016 12:28:43 AM, False, Not Annotated, False,,,,992.494,0.6505,,,8.4879,3.48,822.2251,830.713,,91885.84717,3.84,,,,,
D8CF2232, ERROR_P1_Ls,991.9283, 25/1/2016 12:28:44 AM, False, Not Annotated, False,,,,992.6542,0.7259,,,8.8484,3.48,821.8646,830.713,,99856.79191,3.84,,,,,
D8CF2232, ERROR_P1_Ls,991.9283, 25/1/2016 12:28:45 AM, False, Not Annotated, False,,,,992.6942,0.7659,,,7.256,3.48,820.9834,828.2394,,67149.48146,3.84,,,,,
D8CF2232, ERROR_P1_Ls,991.9283, 25/1/2016 12:28:46 AM, False, Not Annotated, False,,,,992.534,0.6057,,,8.017,3.48,820.2224,828.2394,,81973.19875,3.84,,,,,
D8CF2232, ERROR_P1_Ls,991.9283, 25/1/2016 12:28:47 AM, False, Not Annotated, False,,,,992.6141,0.6858,,,8.3775,3.48,819.8619,828.2394,,89511.11938,3.84,,,,,
D8CF2232, ERROR_P1_Ls,991.9283, 25/1/2016 12:28:48 AM, False, Not Annotated, False,,,,992.6542,0.7259,,,8.4576,3.48,819.7818,828.2394,,91230.9922,3.84,,,,,
D8CF2232, ERROR_P1_Ls,992.0127, 25/1/2016 12:28:49 AM, False, Not Annotated, False,,,,992.8544,0.8417,,,8.778,3.48,819.4614,828.2394,,98274.14368,3.84,,,,,
D8CF2232, ERROR_P1_Ls,992.0127, 25/1/2016 12:28:50 AM, False, Not Annotated, False,,,,992.6542,0.6415,,,6.9475,3.48,818.9407,825.8882,,61560.93766,3.84,,,,,
D8CF2232, ERROR_P1_Ls,992.0127, 25/1/2016 12:28:51 AM, False, Not Annotated, False,,,,992.8544,0.8417,,,7.5083,3.48,818.3799,825.8882,,71900.40704,3.84,,,,,
D8CF2232, ERROR_P1_Ls,992.0127, 25/1/2016 12:28:52 AM, False, Not Annotated, False,,,,992.494,0.4813,,,7.9088,3.48,817.9794,825.8882,,79775.45713,3.84,,,,,
D8CF2232, ERROR_P1_Ls,992.0127, 25/1/2016 12:28:53 AM, False, Not Annotated, False,,,,992.6942,0.6815,,,8.75,3.48,817.1382,825.8882,,97648.19531,3.84,,,,,
D8CF2232, ERROR_P1_Ls,992.0966, 25/1/2016 12:28:54 AM, False, Not Annotated, False,,,,992.7343,0.6377,,,8.9502,3.48,816.938,825.8882,,102167.695,3.84,,,,,
D8CF2232, ERROR_P1_Ls,992.0966, 25/1/2016 12:28:55 AM, False, Not Annotated, False,,,,992.7343,0.6377,,,6.931,3.48,816.6176,823.5486,,61268.87597,3.84,,,,,
D8CF2232, ERROR_P1_Ls,992.0966, 25/1/2016 12:28:56 AM, False, Not Annotated, False,,,,993.0947,0.9981,,,6.931,3.48,816.6176,823.5486,,61268.87597,3.84,,,,,
D8CF2232, ERROR_P1_Ls,992.0966, 25/1/2016 12:28:57 AM, False, Not Annotated, False,,,,992.6942,0.5976,,,7.4117,3.48,816.1369,823.5486,,70062.20152,3.84,,,,,
D8CF2232, ERROR_P1_Ls,992.0966, 25/1/2016 12:28:58 AM, False, Not Annotated, False,,,,992.494,0.3974,,,7.4918,3.48,816.0568,823.5486,,71584.74219,3.84,,,,,
D8CF2232, ERROR_P1_Ls,992.0966, 25/1/2016 12:28:59 AM, False, Not Annotated, False,,,,992.6141,0.5175,,,7.8122,3.48,815.7364,823.5486,,77838.56511,3.84,,,,,
D8CF2232, ERROR_P1_Ls,992.1459, 25/1/2016 12:29:00 AM, False, Not Annotated, False,,,,992.6542,0.5083,,,5.4316,3.48,815.9767,821.4083,,37627.35359,3.84,,,,,
D8CF2232, ERROR_P1_Ls,992.1459, 25/1/2016 12:29:01 AM, False, Not Annotated, False,,,,992.4539,0.308,,,5.7921,3.48,815.6162,821.4083,,42787.82568,3.84,,,,,
D8CF2232, ERROR_P1_Ls,992.1459, 25/1/2016 12:29:02 AM, False, Not Annotated, False,,,,992.4138,0.2679,,,6.2327,3.48,815.1756,821.4083,,49545.0832,3.84,,,,,
D8CF2232, ERROR_P1_Ls,992.1459, 25/1/2016 12:29:03 AM, False, Not Annotated, False,,,,992.6141,0.4682,,,7.0738,3.48,814.3345,821.4083,,63819.53986,3.84,,,,,
D8CF2232, ERROR_P1_Ls,992.1459, 25/1/2016 12:29:04 AM, False, Not Annotated, False,,,,992.6141,0.4682,,,7.0738,3.48,814.3345,821.4083,,63819.53986,3.84,,,,,
D8CF2232, ERROR_P1_Ls,992.1714, 25/1/2016 12:29:05 AM, False, Not Annotated, False,,,,992.4138,0.2424,,,7.6346,3.48,813.7737,821.4083,,74339.68066,3.84,,,,,
D8CF2232, ERROR_P1_Ls,992.1714, 25/1/2016 12:29:06 AM, False, Not Annotated, False,,,,992.1334,0.038,,,6.0441,3.48,813.213,819.2571,,46592.00475,3.84,,,,,
D8CF2232, ERROR_P1_Ls,992.1714, 25/1/2016 12:29:07 AM, False, Not Annotated, False,,,,992.7343,0.5629,,,6.2044,3.48,813.0527,819.2571,,49096.17899,3.84,,,,,
D8CF2232, ERROR_P1_Ls,992.1714, 25/1/2016 12:29:08 AM, False, Not Annotated, False,,,,992.6542,0.4828,,,6.685,3.48,812.5721,819.2571,,56996.86101,3.84,,,,,
D8CF2232, ERROR_P1_Ls,992.1714, 25/1/2016 12:29:09 AM, False, Not Annotated, False,,,,992.4539,0.2825,,,7.9267,3.48,811.3304,819.2571,,80136.97763,3.84,,,,,
D8CF2232, ERROR_P1_Ls,992.1792, 25/1/2016 12:29:10 AM, False, Not Annotated, False,,,,992.1334,0.0458,,,8.1269,3.48,811.1302,819.2571,,84236.04094,3.84,,,,,
D8CF2232, ERROR_P1_Ls,992.1792, 25/1/2016 12:29:11 AM, False, Not Annotated, False,,,,992.494,0.3148,,,6.6247,3.48,810.3691,816.9938,,55973.25296,3.84,,,,,
D8CF2232, ERROR_P1_Ls,992.1792, 25/1/2016 12:29:12 AM, False, Not Annotated, False,,,,992.534,0.3548,,,6.865,3.48,810.1288,816.9938,,60107.57381,3.84,,,,,
D8CF2232, ERROR_P1_Ls,992.1792, 25/1/2016 12:29:13 AM, False, Not Annotated, False,,,,992.2136,0.0344,,,7.8663,3.48,809.1275,816.9938,,78920.37237,3.84,,,,,
D8CF2232, ERROR_P1_Ls,992.1792, 25/1/2016 12:29:14 AM, False, Not Annotated, False,,,,992.4138,0.2346,,,7.9865,3.48,809.0073,816.9938,,81350.66496,3.84,,,,,
D8CF2232, ERROR_P1_Ls,992.1901, 25/1/2016 12:29:15 AM, False, Not Annotated, False,,,,992.2536,0.0635,,,8.4271,3.48,808.5667,816.9938,,90574.17986,3.84,,,,,
D8CF2232, ERROR_P1_Ls,992.1901, 25/1/2016 12:29:16 AM, False, Not Annotated, False,,,,992.2936,0.1035,,,6.9295,3.48,807.8057,814.7352,,61242.35935,3.84,,,,,
D8CF2232, ERROR_P1_Ls,992.1901, 25/1/2016 12:29:17 AM, False, Not Annotated, False,,,,992.2536,0.0635,,,6.9295,3.48,807.8057,814.7352,,61242.35935,3.84,,,,,
D8CF2232, ERROR_P1_Ls,992.1901, 25/1/2016 12:29:18 AM, False, Not Annotated, False,,,,992.4539,0.2638,,,7.6104,3.48,807.1248,814.7352,,73869.14677,3.84,,,,,
D8CF2232, ERROR_P1_Ls,992.1901, 25/1/2016 12:29:19 AM, False, Not Annotated, False,,,,992.2936,0.1035,,,7.7306,3.48,807.0046,814.7352,,76220.97854,3.84,,,,,
D8CF2232, ERROR_P1_Ls,992.1628, 25/1/2016 12:29:20 AM, False, Not Annotated, False,,,,992.2536,0.0908,,,6.316,3.48,806.1635,812.4795,,50878.2726,3.84,,,,,
D8CF2232, ERROR_P1_Ls,992.1628, 25/1/2016 12:29:21 AM, False, Not Annotated, False,,,,992.4138,0.251,,,6.5964,3.48,805.8831,812.4795,,55496.05108,3.84,,,,,
D8CF2232, ERROR_P1_Ls,992.1628, 25/1/2016 12:29:22 AM, False, Not Annotated, False,,,,992.0934,0.0694,,,7.1171,3.48,805.3624,812.4795,,64603.23283,3.84,,,,,
D8CF2232, ERROR_P1_Ls,992.1628, 25/1/2016 12:29:23 AM, False, Not Annotated, False,,,,992.2136,0.0508,,,7.1571,3.48,805.3224,812.4795,,65331.44828,3.84,,,,,
D8CF2232, ERROR_P1_Ls,992.1628, 25/1/2016 12:29:24 AM, False, Not Annotated, False,,,,991.9332,0.2296,,,7.5577,3.48,804.9218,812.4795,,72849.64047,3.84,,,,,
D8CF2232, ERROR_P1_Ls,991.5157, 25/1/2016 12:29:25 AM, False, Not Annotated, False,,,,991.6929,0.1772,,,8.3588,3.48,804.1207,812.4795,,89111.9574,3.84,,,,,
D8CF2232, ERROR_P1_Ls,991.5157, 25/1/2016 12:29:26 AM, False, Not Annotated, False,,,,991.2923,0.2234,,,6.3019,3.48,803.9606,810.2625,,50651.36225,3.84,,,,,
D8CF2232, ERROR_P1_Ls,991.5157, 25/1/2016 12:29:27 AM, False, Not Annotated, False,,,,991.012,0.5037,,,5.9415,3.48,804.321,810.2625,,45023.61044,3.84,,,,,
D8CF2232, ERROR_P1_Ls,991.5157, 25/1/2016 12:29:28 AM, False, Not Annotated, False,,,,990.291,1.2247,,,6.5823,3.48,803.6802,810.2625,,55259.05575,3.84,,,,,
D8CF2232, ERROR_P1_Ls,991.5157, 25/1/2016 12:29:29 AM, False, Not Annotated, False,,,,989.61,1.9057,,,6.4621,3.48,803.8004,810.2625,,53259.30121,3.84,,,,,
D8CF2232, ERROR_P1_Ls,990.4578, 25/1/2016 12:29:30 AM, False, Not Annotated, False,,,,988.8891,1.5687,,,5.0451,3.48,803.1995,808.2446,,32462.92684,3.84,,,,,
D8CF2232, ERROR_P1_Ls,990.4578, 25/1/2016 12:29:31 AM, False, Not Annotated, False,,,,988.2482,2.2096,,,5.5658,3.48,802.6788,808.2446,,39509.66143,3.84,,,,,
D8CF2232, ERROR_P1_Ls,990.4578, 25/1/2016 12:29:32 AM, False, Not Annotated, False,,,,988.4885,1.9693,,,6.0865,3.48,802.1581,808.2446,,47247.99329,3.84,,,,,
D8CF2232, ERROR_P1_Ls,990.4578, 25/1/2016 12:29:33 AM, False, Not Annotated, False,,,,987.8477,2.6101,,,6.447,3.48,801.7976,808.2446,,53010.68982,3.84,,,,,
